id,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12
1924,93,68,17,24,74,99,49,36,87,61,11,8,67,41,92,10,60,35,86,48,98,22,73,19
1925,58,84,33,46,96,71,20,14,65,90,39,27,70,44,95,32,82,7,57,38,89,13,63,0
1926,77,52,1,2,53,78,27,40,91,65,15,21,51,26,76,41,91,15,66,3,53,28,78,22
1927,72,97,46,34,84,59,9,12,62,87,37,50,72,47,97,34,85,9,59,6,56,31,82,44
1928,100,75,24,18,69,94,43,31,81,56,5,4,94,18,69,25,75,0,50,12,63,37,88,17
1929,54,80,29,42,92,67,16,23,73,98,48,35,67,42,93,30,80,4,55,48,99,23,74,11
1930,86,61,10,7,57,83,32,45,95,70,20,13,61,36,86,33,83,7,58,20,71,45,96,1
1931,64,89,39,26,76,51,1,1,52,77,26,39,52,26,77,39,89,14,64,35,86,10,61,23
1932,89,64,14,20,70,96,45,33,83,58,7,11,73,48,99,4,54,29,80,42,92,16,67,13
1933,61,86,36,48,99,74,23,17,67,93,42,29,64,39,89,26,76,1,51,45,95,20,70,7
1934,80,55,4,6,56,82,31,44,94,69,18,25,58,32,83,12,62,37,87,50,100,24,75,31
1935,75,100,50,37,88,63,12,9,59,85,34,47,81,5,56,18,69,43,94,40,91,15,65,2
1936,97,72,22,15,66,91,41,28,78,53,3,2,53,28,78,21,72,46,97,34,84,9,59,24
1937,52,78,27,40,90,65,14,21,71,97,46,33,74,49,99,36,87,11,61,43,93,17,68,5
1938,84,59,8,11,62,87,37,49,100,74,24,18,55,30,80,27,77,2,52,14,65,39,90,8
1939,68,93,43,30,81,55,5,3,54,79,29,41,58,33,84,46,96,20,71,47,98,22,73,9
1940,92,67,16,22,73,98,48,35,85,60,10,7,60,35,85,16,66,41,91,28,79,3,54,0
1941,57,82,32,44,95,70,19,13,63,89,38,26,50,25,76,38,88,13,63,31,82,6,57,19
1942,76,51,0,0,51,76,25,38,88,63,13,19,69,44,95,44,95,19,70,6,57,32,82,13
1943,69,95,44,32,82,57,6,10,60,85,35,47,63,38,88,25,76,0,51,3,54,29,79,41
1944,98,73,22,16,66,92,41,28,79,54,3,5,92,16,66,35,85,10,60,22,73,47,98,21
1945,55,81,30,43,93,68,17,24,74,99,49,36,71,46,96,33,84,8,59,40,90,14,65,2
1946,87,62,11,8,58,84,33,46,96,71,21,14,52,27,77,30,81,5,55,17,68,43,93,11
1947,65,90,40,27,77,52,2,2,53,78,28,40,62,36,87,49,100,24,74,9,59,34,85,47
1948,91,66,15,21,72,97,47,34,84,59,9,12,97,21,72,28,78,2,53,15,66,40,91,44
1949,62,88,37,50,100,75,25,18,69,94,43,31,94,18,69,6,56,31,81,25,75,50,100,37
1950,81,56,6,4,55,80,29,42,92,67,17,23,88,12,62,32,83,7,58,20,70,45,96,1
1951,73,99,48,36,86,61,10,7,58,83,32,45,51,26,77,39,89,14,64,17,67,42,92,29
1952,96,70,20,13,64,89,39,26,77,51,1,0,80,4,55,48,99,23,73,10,61,36,86,14
1953,51,76,26,38,89,64,13,19,70,95,45,32,64,39,90,27,77,1,52,45,96,20,71,8
1954,83,57,7,10,60,86,35,48,98,73,23,16,58,33,83,36,87,11,61,23,74,49,99,4
1955,67,92,41,29,79,54,4,5,56,81,30,43,55,30,80,42,93,17,68,38,88,12,63,0
1956,94,68,18,24,75,100,49,37,87,62,12,8,50,25,75,19,69,44,94,31,82,6,57,9
1957,59,84,34,46,97,71,21,15,65,90,40,27,60,34,85,47,98,22,72,28,79,3,53,16
1958,78,53,2,1,52,77,27,39,90,64,14,20,66,41,91,26,76,1,51,13,64,38,89,7
1959,71,96,45,33,83,58,8,11,61,86,36,49,57,32,83,45,95,19,70,23,73,48,98,35
1960,99,74,23,17,68,93,42,30,80,55,4,3,86,10,60,42,92,16,67,4,54,29,79,2
1961,53,79,28,41,91,66,15,22,72,98,47,34,53,27,78,40,90,15,65,34,84,8,59,21
1962,85,60,9,6,56,82,31,44,94,69,19,12,72,46,97,49,100,24,75,12,62,37,87,18
1963,63,88,38,25,75,50,0,0,50,75,25,37,68,43,94,30,81,5,56,18,68,43,93,30
1964,88,63,12,19,69,94,44,31,82,56,6,9,81,5,56,49,100,24,75,11,62,37,87,34
1965,60,85,34,47,97,72,22,15,66,91,41,28,84,8,59,21,71,46,97,2,52,27,78,40
1966,79,53,3,4,55,80,30,42,93,67,17,23,90,15,65,41,92,16,67,4,54,29,79,22
1967,74,99,49,36,86,61,11,8,58,83,33,45,73,48,98,35,86,10,60,7,57,32,82,45
1968,96,71,20,14,64,90,39,26,77,52,1,2,95,19,70,26,76,0,51,13,63,38,89,28
1969,52,78,27,40,90,65,15,21,71,97,46,34,78,3,53,15,66,41,91,9,60,34,85,47
1970,84,59,8,11,62,87,37,49,100,75,24,18,97,22,72,19,69,44,94,31,82,6,56,37
1971,68,94,43,30,81,56,5,4,54,79,29,41,88,12,63,0,50,25,75,4,55,30,80,42
1972,92,67,16,23,73,98,48,35,86,60,10,7,93,17,67,36,86,11,61,23,74,48,99,45
1973,57,82,32,45,95,70,19,13,64,89,38,26,96,20,71,7,58,33,83,14,64,39,90,26
1974,76,51,0,1,51,77,26,39,89,64,13,20,77,1,52,48,99,23,73,10,61,35,86,17
1975,70,95,45,32,83,58,7,10,61,86,36,48,67,42,92,29,80,4,54,1,51,26,76,39
1976,99,73,23,17,67,92,42,29,80,54,4,6,89,13,64,32,83,7,58,20,70,45,95,24
1977,56,81,31,43,94,69,18,24,75,100,50,37,75,50,100,37,88,12,62,43,94,18,69,5
1978,88,62,12,9,59,84,34,47,97,72,21,15,56,31,81,28,78,2,53,15,65,40,91,9
1979,66,91,40,28,78,53,2,2,52,77,27,39,59,34,84,47,97,21,72,11,62,36,87,49
1980,90,65,14,21,71,96,46,33,84,58,8,11,99,24,74,30,80,5,55,17,68,43,93,39
1981,62,87,36,49,99,74,24,17,68,93,43,30,90,14,65,2,52,27,77,20,71,46,96,33
1982,80,55,5,3,54,79,28,41,92,66,16,22,84,8,58,35,85,9,60,22,73,47,98,3
1983,73,98,47,35,85,60,9,6,57,82,32,44,54,28,79,41,91,16,66,13,63,38,88,25
1984,95,69,19,13,63,88,38,25,76,51,0,0,76,0,50,44,95,19,69,6,57,32,82,32
1985,51,76,25,38,89,63,13,19,70,95,44,32,82,6,57,19,70,44,95,0,51,25,76,38
1986,82,57,7,10,60,85,35,48,98,73,22,16,89,13,63,16,66,41,92,29,79,3,54,48
1987,66,92,41,29,79,54,3,5,55,81,30,43,98,22,73,10,60,35,85,8,59,33,84,46
1988,93,68,18,24,74,100,49,37,87,62,11,8,96,21,71,27,77,2,52,14,65,40,90,43
1989,59,84,33,46,96,71,21,14,65,90,40,27,93,18,68,5,55,30,81,24,74,49,100,36
1990,78,52,2,3,53,78,28,40,91,66,15,22,87,11,62,21,72,47,97,34,85,9,59,40
1991,72,97,47,34,85,59,9,12,63,88,37,50,91,15,66,3,53,28,78,31,81,6,56,18
1992,100,75,25,18,69,94,44,31,81,56,6,4,69,44,94,12,62,37,88,50,100,25,75,45
1993,55,80,29,42,93,67,17,23,74,99,48,36,96,20,70,7,58,33,83,14,64,39,89,26
1994,86,61,10,7,58,83,33,45,96,70,20,14,77,1,51,4,55,29,80,42,92,17,67,36
1995,64,89,39,26,77,52,1,1,51,76,26,38,86,10,61,23,74,48,99,1,52,27,77,39
1996,89,64,13,20,70,95,45,32,83,57,7,10,90,14,64,33,83,8,58,20,71,46,96,49
1997,61,86,35,48,98,73,23,16,67,92,42,29,99,23,74,11,61,36,87,17,68,42,93,30
1998,80,54,4,5,56,81,31,43,94,68,18,24,80,5,55,25,76,0,50,12,63,38,88,6
1999,75,100,50,37,87,62,12,9,59,84,34,46,57,31,82,44,94,19,69,22,72,47,98,34
2000,97,72,21,15,65,91,40,27,78,53,2,1,85,9,60,41,91,16,66,3,53,28,79,38
